"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"age";"monsters_killed";"deaths";"arena_score";"p.might";"p.templehood";"p.gladiatorship";"p.mastery";"p.taming";"p.survival";"p.savings";"p.alignment"
"1463856627.0508";"около 19 сотен";"73";"миролюбивый";"1008";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10750";"21567";"0";"8367";"5500";"6755";"6297";"3955"
"1463860486.49109";"около 19 сотен";"73";"миролюбивый";"1008";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10750";"21567";"0";"8371";"5500";"6763";"6301";"4037"
"1463903671.15722";"около 19 сотен";"73";"миролюбивый";"1008";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10752";"21567";"0";"8298";"5466";"6717";"6268";"4510"
"1463946878.97403";"около 5 тысяч";"73";"миролюбивый";"1009";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10737";"21567";"0";"8322";"5489";"6742";"6294";"4578"
"1463990070.91077";"около 10 тысяч";"73";"миролюбивый";"1009";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10729";"21567";"0";"8229";"5469";"6640";"6257";"4190"
"1464033277.92604";"около 10 тысяч";"73";"миролюбивый";"1009";"388";"2 года 12 месяцев";"около 193 тысяч";"150";"16 / 13";"10732";"21567";"0";"8352";"5501";"6699";"6291";"3908"
"1464076472.6965";"около 17 тысяч";"73";"добродетельный";"1010";"388";"2 года 12 месяцев";"около 194 тысяч";"150";"16 / 13";"10728";"21567";"0";"8343";"5476";"6629";"6258";"3470"
"1464119671.40283";"около 3 десятков";"73";"миролюбивый";"1010";"388";"1";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10730";"21567";"0";"8424";"5500";"6803";"6293";"3862"
"1464162870.63646";"около 13 тысяч";"73";"миролюбивый";"1013";"388";"1";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10735";"21567";"0";"8320";"5455";"6735";"6249";"4347"
"1464206076.14728";"около 7 тысяч";"73";"добродетельный";"1013";"388";"2";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10728";"21567";"0";"8373";"5490";"6782";"6285";"2090"
"1464249270.28693";"около тысячи";"73";"добродетельный";"1014";"388";"2";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10727";"21567";"0";"8262";"5436";"6681";"6232";"2212"
"1464292475.65189";"около 6 тысяч";"73";"добродетельный";"1014";"388";"2";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10725";"21567";"0";"8363";"5463";"6779";"6290";"2827"
"1464335681.10253";"около 6 тысяч";"73";"добродетельный";"1016";"388";"3";"2 года 12 месяцев";"около 194 тысяч";"151";"16 / 13";"10722";"21567";"0";"8261";"5434";"6668";"6246";"2447"
